mes,hora,temp_exterior_c,temp_interior_c,temp_ac_c
Marzo,14:15,31.24540555,24.30395663,22.21118314
Marzo,14:30,31.50682775,23.22645219,21.33128228
Marzo,14:45,30.59249412,23.99277961,22.07867555
Marzo,15:00,31.12037741,24.5256611,22.56436019
Marzo,15:15,32.13316488,23.97128855,21.95868468
Marzo,15:30,31.2940551,24.66986976,21.55350531
Marzo,15:45,30.33767748,23.67664398,22.01265576
Marzo,16:00,31.25668649,23.70981809,21.6377801
Marzo,16:15,30.18641859,23.59188466,20.69349525
Marzo,16:30,29.78254357,24.57447113,21.73826952
Marzo,16:45,29.91662832,24.87257526,21.66911836
Marzo,17:00,30.04818483,24.78513348,21.85484381
Marzo,17:15,29.17452753,23.86173129,21.94988626
Marzo,17:30,29.0989982,24.1612631,22.02705997
Marzo,17:45,29.65191306,23.76692654,21.72958554
Marzo,18:00,29.30139121,23.44314642,21.25754585
Marzo,18:15,28.83344839,24.39109415,23.08677169
Marzo,18:30,28.63486023,23.31320067,20.96395764
Marzo,18:45,28.19251613,24.366473,21.79325849
Marzo,19:00,28.06472253,22.82231089,21.29487331
Marzo,19:15,27.33941774,24.46050691,22.19397219
Marzo,19:30,27.0366594,24.40669869,21.85646925
Marzo,19:45,26.7166466,23.44587197,21.60738124
Marzo,20:00,26.46070341,23.18463749,20.10287848
Marzo,07:00,20.92296322,22.63299199,20.99866743
Marzo,07:15,21.887769,23.10951015,21.56922395
Marzo,07:30,22.09721555,24.42868297,21.54093361
Marzo,07:45,22.98881514,23.58788895,21.42989333
Marzo,08:00,22.1785115,22.70437738,21.2953763
Marzo,08:15,22.68896743,23.32953738,22.17353468
Marzo,08:30,23.8108536,22.87171514,21.04286485
Marzo,08:45,23.78166646,22.8191922,21.34969546
Marzo,09:00,23.85670843,23.83871453,22.36519338
Marzo,09:15,23.81543417,22.27266953,20.73153546
Marzo,09:30,24.53212901,24.44903523,22.13871984
Marzo,09:45,25.1114591,23.95867072,23.19746546
Marzo,10:00,25.26077904,24.33327079,21.76964294
Marzo,10:15,26.11988993,24.63393459,23.14667751
Marzo,10:30,25.70967791,23.32793639,21.83032996
Marzo,10:45,26.69174415,24.26464907,22.04622607
Marzo,11:00,26.80255509,23.00129532,20.86543154
Marzo,11:15,27.08679174,23.3334358,20.34049534
Marzo,11:30,27.26870198,24.31590657,21.96691358
Marzo,11:45,27.73381311,24.52690493,21.912974
Marzo,12:00,26.94715016,21.98594686,20.27542035
Marzo,12:15,27.34008923,23.80550194,21.27029253
Marzo,12:30,27.2980072,23.16830667,21.3597452
Marzo,12:45,28.45323891,24.56550691,21.91035121
Marzo,13:00,27.84003122,23.13305448,21.29465685
Marzo,13:15,28.01720195,24.81992634,21.73524392
Marzo,13:30,28.069977,24.19987796,21.65317261
Marzo,13:45,28.31196403,22.97840242,21.76394551
Marzo,14:00,28.35887497,22.37220049,19.53314176
Marzo,14:15,29.30826264,23.09884075,21.35190606
Marzo,14:30,28.43562512,23.6725718,20.61613936
Marzo,14:45,28.16850848,24.94528462,22.42991509
Marzo,15:00,28.78607303,24.6125705,21.5011285
Marzo,15:15,28.95432277,23.54023866,21.26025464
Marzo,15:30,28.7782572,24.48542098,21.33807246
Marzo,15:45,28.07799906,24.48745698,20.93753326
Marzo,16:00,28.37803897,23.25614718,21.24948828
Marzo,16:15,28.86183868,23.7100542,22.87487284
Marzo,16:30,28.17315677,24.18763901,20.96603918
Marzo,16:45,28.64709266,24.11805127,21.05803339
Marzo,17:00,28.3385478,24.20437904,23.15136815
Marzo,17:15,27.09876506,22.67904601,21.07314404
Marzo,17:30,27.51573269,23.66523814,21.63623419
Marzo,17:45,27.6100253,25.15954629,22.14795515
Marzo,18:00,26.97449018,23.33694954,21.59664002
Marzo,18:15,27.42287786,22.99602998,20.82960175
Marzo,18:30,26.88281186,24.7290619,22.22949012
Marzo,18:45,27.50708867,23.5533211,20.41013342
Marzo,19:00,26.36477944,24.72122525,21.67911517
Marzo,19:15,26.56882526,24.07483617,21.21481524
Marzo,19:30,26.32304005,23.41307418,21.85519656
Marzo,19:45,25.60212534,22.59304576,19.95641206
Marzo,20:00,26.54359347,23.79166846,21.98112105
Marzo,07:00,20.80848112,23.0867903,21.76449847
Marzo,07:15,21.0939365,22.21796707,21.0884221
Marzo,07:30,21.73831096,22.5205842,21.11230882
Marzo,07:45,22.60519292,22.96560028,22.04393941
Marzo,08:00,22.77170532,23.2520143,21.40612166
Marzo,08:15,22.58965479,22.81339392,21.87143032
Marzo,08:30,23.01417144,22.4245545,21.29707444
Marzo,08:45,23.13078815,23.67495596,22.07845249
Marzo,09:00,23.48354025,23.34727103,21.99219466
Marzo,09:15,24.16992856,22.76945968,21.26830514
Marzo,09:30,24.66075421,23.83093071,20.03412972
Marzo,09:45,25.39030509,21.45628785,20.4759139
Marzo,10:00,25.76659902,24.25812776,22.19697511
Marzo,10:15,25.68530785,24.63171796,21.90087545
Marzo,10:30,26.43699958,23.41618975,21.89517153
Marzo,10:45,27.09877348,23.37723369,21.98529197
Marzo,11:00,27.47033851,22.89285006,21.68101628
Marzo,11:15,27.69370066,22.42518379,19.68061023
Marzo,11:30,27.62884637,23.15746802,21.51236806
Marzo,11:45,27.82615228,23.81319975,22.38284661
Marzo,12:00,28.27707956,23.97467122,21.96786499
Marzo,12:15,27.50468391,23.16013193,19.83068947
Marzo,12:30,28.55783049,23.39189068,21.19077093
Marzo,12:45,29.09956943,23.95045115,21.87555369
Marzo,13:00,28.90135838,22.72115598,20.42105925
Marzo,13:15,29.78506037,22.94781918,20.98618239
Marzo,13:30,29.8758685,24.25500632,22.04964264
Marzo,13:45,29.39511802,24.66438571,21.2892935
Marzo,14:00,29.31099257,23.13618735,21.24125138
Marzo,14:15,29.56696977,23.75524033,20.81326914
Marzo,14:30,30.13545227,24.40491323,21.31988332
Marzo,14:45,29.76828804,24.97950109,21.74534732
Marzo,15:00,30.29694172,23.15871628,21.69401916
Marzo,15:15,30.5170741,24.39908315,22.16528686
Marzo,15:30,30.47609077,25.4419576,22.4976237
Marzo,15:45,29.38691448,24.1657116,21.87700689
Marzo,16:00,30.24340225,25.08847717,20.73919488
Marzo,16:15,29.66121199,22.6383254,20.94017801
Marzo,16:30,28.70223589,23.79039178,21.85055982
Marzo,16:45,28.47370065,24.33340236,22.45660676
Marzo,17:00,28.69566396,22.56615519,20.18393027
Marzo,17:15,28.85111983,24.34842244,22.63780733
Marzo,17:30,27.84224707,24.15258221,21.02894284
Marzo,17:45,28.16170024,22.67248745,22.46373151
Marzo,18:00,28.17635511,23.93562473,21.2409476
Marzo,18:15,28.04013827,23.7299574,21.8854886
Marzo,18:30,27.92296837,24.79520345,22.37625748
Marzo,18:45,27.33440581,24.37007745,21.16258444
Marzo,19:00,27.20481733,24.33148441,22.83812974
Marzo,19:15,27.19027902,23.71115049,21.7513557
Marzo,19:30,26.7927705,22.65261216,20.68181759
Marzo,19:45,27.29014572,24.16152237,22.20742125
Marzo,20:00,25.98205817,24.57582286,21.36930151
Marzo,07:00,20.74847141,22.89398888,21.81827108
Marzo,07:15,21.44766844,21.95951632,20.79073029
Marzo,07:30,22.63201928,24.56993033,22.93446058
Marzo,07:45,22.16323443,22.77091114,21.00168668
Marzo,08:00,23.20015204,23.66561575,22.34234551
Marzo,08:15,23.00821372,23.12915197,21.68332284
Marzo,08:30,23.97929284,24.01099619,22.23784575
Marzo,08:45,24.28166387,22.69885186,21.08480809
Marzo,09:00,24.51114307,23.27306464,21.81835475
Marzo,09:15,24.83463744,23.49002161,22.56713109
Marzo,09:30,25.32353535,24.71830463,22.8189627
Marzo,09:45,25.29335956,22.11240962,20.28242433
Marzo,10:00,26.16364135,23.29966539,21.69709212
Marzo,10:15,26.31308895,23.96942777,22.6872606
Marzo,10:30,26.46417086,22.87734818,21.48465785
Marzo,10:45,26.95710957,24.49768999,21.89020765
Marzo,11:00,26.82911116,24.11702402,22.12660847
Marzo,11:15,28.1939686,24.93178459,21.72664145
Marzo,11:30,27.27449428,23.87665212,21.72574062
Marzo,11:45,28.74319434,23.40710546,20.02108973
Marzo,12:00,28.74688903,23.21281954,20.97106489
Marzo,12:15,28.06376922,23.39384745,21.83877666
Marzo,12:30,29.11968573,24.9620767,22.72116534
Marzo,12:45,29.6291062,22.93012885,21.20344001
Marzo,13:00,28.68872529,25.83256666,23.83795374
Marzo,13:15,29.45437181,24.01921059,22.18351408
Marzo,13:30,29.09732142,22.22226538,19.3919547
Marzo,13:45,30.31105358,24.321189,23.10609272
Marzo,14:00,30.21868513,23.0870829,20.3260685
Marzo,14:15,30.23722628,23.40947016,20.48835859
Marzo,14:30,30.2086946,23.7031174,21.28460615
Marzo,14:45,30.89636266,23.45133298,21.48323365
Marzo,15:00,30.0682453,24.45421566,20.50986806
Marzo,15:15,29.99924489,24.99646115,20.92400308
Marzo,15:30,30.22812477,25.21309186,22.25822971
Marzo,15:45,29.67659655,24.77240153,21.48839518
Marzo,16:00,30.06084088,22.60522885,20.44565843
Marzo,16:15,30.11161652,24.24677414,21.65255662
Marzo,16:30,29.78631309,24.05087696,20.80151452
Marzo,16:45,29.94216382,23.19193046,21.23963326
Marzo,17:00,28.986995,24.17840087,21.25995456
Marzo,17:15,29.40664807,25.09617871,21.82479297
Marzo,17:30,28.73413878,31.45420726,22.08252033
Marzo,17:45,28.45097455,23.93332205,20.81162429
Marzo,18:00,27.93660428,23.19228036,22.16606651
Marzo,18:15,27.39771926,23.66925952,21.78303519
Marzo,18:30,27.8350467,24.03500462,21.86810334
Marzo,18:45,27.6328446,22.75522203,21.07923585
Marzo,19:00,27.5027885,23.47046202,21.22118593
Marzo,19:15,26.86566407,23.17495301,21.20619758
Marzo,19:30,27.17467963,23.01929367,20.83243701
Marzo,19:45,27.86252805,22.89386104,21.0289111
Marzo,20:00,26.77412227,23.61040131,21.90794264
Marzo,07:00,20.17177629,23.10290276,22.12700047
Marzo,07:15,20.89816522,23.96698679,21.37432412
Marzo,07:30,21.22937899,22.59838647,21.96158319
Marzo,07:45,21.68249659,22.60078465,21.35104612
Marzo,08:00,21.22579037,22.81178704,21.09617598
Marzo,08:15,21.69127413,23.13563823,21.67646684
Marzo,08:30,22.08285503,22.77706399,21.24723281
Marzo,08:45,22.65996465,23.84968935,22.1731529
Marzo,09:00,23.01363981,20.27882177,20.83876772
Marzo,09:15,23.40787045,22.27570291,21.03527902
Marzo,09:30,24.07060688,23.01106118,21.14113613
Marzo,09:45,24.88815844,22.98165077,20.80206484
Marzo,10:00,24.61391017,22.7903392,21.77191935
Marzo,10:15,25.40789698,24.19454353,22.57357362
Marzo,10:30,26.13785556,23.74084743,21.93336119
Marzo,10:45,25.94647403,23.47020554,21.02709771
Marzo,11:00,26.06961895,23.0145962,21.93075685
Marzo,11:15,26.05001169,23.20785633,21.33064781
Marzo,11:30,26.00943409,22.85431461,21.49918923
Marzo,11:45,26.32672861,21.6200204,19.85838723
Marzo,12:00,27.47081034,23.92951146,21.72431905
Marzo,12:15,27.17895275,24.11096767,21.51352959
Marzo,12:30,27.93110773,23.74739129,21.67364436
Marzo,12:45,27.27971355,24.06038105,21.91113969
Marzo,13:00,27.8816524,23.82997689,22.1976253
Marzo,13:15,28.28542694,23.10237773,21.31622133
Marzo,13:30,28.35413076,24.27637383,20.803142
Marzo,13:45,28.22149879,23.69160465,20.63681216
Marzo,14:00,29.18261144,25.0913891,21.73423918
Marzo,14:15,28.49571485,24.73754399,21.8246082
Marzo,14:30,28.23239813,23.25265337,21.84034985
Marzo,14:45,27.78473706,23.40607763,21.50905089
Marzo,15:00,27.79164516,24.19409484,21.27649704
Marzo,15:15,28.14018804,24.90542565,22.1519072
Marzo,15:30,29.40175156,23.20262999,21.67158699
Marzo,15:45,28.65085898,24.2181069,21.35624052
Marzo,16:00,28.26318684,22.29931261,21.40920493
Marzo,16:15,27.42303938,23.88462207,21.69493709
Marzo,16:30,27.72281104,24.08222304,21.95671281
Marzo,16:45,28.3414669,23.95268347,21.2778249
Marzo,17:00,27.63451659,23.93939128,22.11827486
Marzo,17:15,27.15517927,24.4217843,22.26204674
Marzo,17:30,27.13137117,22.78336539,21.11408204
Marzo,17:45,27.87580606,23.78552215,21.07314651
Marzo,18:00,26.31874201,22.11165422,21.63558451
Marzo,18:15,25.62832442,22.67063232,20.98795098
Marzo,18:30,26.88303328,23.20230108,21.38483334
Marzo,18:45,25.83827942,23.48997946,22.23210251
Marzo,19:00,25.1899993,23.15296177,21.85773202
Marzo,19:15,25.91049454,23.910202,21.48142087
Marzo,19:30,26.06512119,24.32477058,22.48472301
Marzo,19:45,25.55973272,24.32808582,22.30097201
Marzo,20:00,25.20206881,23.05845434,22.13844928
Marzo,07:00,20.51086414,23.58049333,22.94989731
Marzo,07:15,20.21019851,22.58566339,21.17431145
Marzo,07:30,20.95253008,22.51445208,21.70951325
Marzo,07:45,22.01835313,23.63854518,22.34058565
Marzo,08:00,22.08740107,22.3960767,21.24834412
Marzo,08:15,22.16291059,23.42098075,22.21770654
Marzo,08:30,22.30200997,23.41200355,21.91904303
Marzo,08:45,22.97901214,24.06971404,22.86022101
Marzo,09:00,23.4603675,22.6025207,21.468113
Marzo,09:15,24.34308708,22.80616796,21.55083523
Marzo,09:30,24.06019636,23.85125442,21.47221056
Marzo,09:45,24.60502749,24.58545598,22.7962194
Marzo,10:00,25.77377184,22.67260594,22.12695306
Marzo,10:15,24.69393694,22.62774149,21.58446106
Marzo,10:30,25.51470435,22.81001891,21.45095322
Marzo,10:45,25.69266007,23.19909604,21.7512847
Marzo,11:00,26.41365852,22.34795907,21.09883421
Marzo,11:15,27.02643454,23.33498557,21.51483114
Marzo,11:30,26.87903905,22.4416136,21.21809981
Marzo,11:45,26.78436101,23.73753558,21.84499277
Marzo,12:00,27.47647944,23.73159934,21.22832628
Marzo,12:15,27.10600725,23.4878686,21.75516877
Marzo,12:30,28.25078618,25.24960995,22.89603645
Marzo,12:45,27.89757052,24.50741031,21.59139742
Marzo,13:00,27.86651128,23.16045879,20.62710133
Marzo,13:15,28.13306607,24.08233868,22.06175084
Marzo,13:30,28.53788421,23.76962927,21.75003441
Marzo,13:45,28.22299451,24.11867378,21.85461761
Marzo,14:00,29.14618693,24.18718436,21.81592431
Marzo,14:15,28.69493564,23.88143011,21.62643736
Marzo,14:30,28.84864627,24.1583703,21.94046586
Marzo,14:45,29.03263503,23.10247775,20.56294257
Marzo,15:00,29.1800993,23.02647815,21.39360514
Marzo,15:15,28.99819129,23.84633312,21.6003217
Marzo,15:30,28.89547475,23.62746441,20.67790181
Marzo,15:45,28.94828307,23.80817082,21.26472188
Marzo,16:00,29.66065031,24.04164247,21.95912229
Marzo,16:15,28.81369275,23.68526989,20.98669143
Marzo,16:30,28.65792181,23.88027342,21.4228925
Marzo,16:45,27.58426334,24.25094821,22.17790222
Marzo,17:00,27.59109097,23.42358385,20.63871375
Marzo,17:15,28.09067787,23.44836686,21.55375939
Marzo,17:30,27.82823683,23.98339337,22.22435827
Marzo,17:45,27.78645097,23.40778974,21.97423583
Marzo,18:00,26.88854648,23.87510383,21.14105965
Marzo,18:15,27.40927599,21.26282201,20.05621985
Marzo,18:30,26.97618043,23.34517238,20.10488007
Marzo,18:45,26.85565572,23.68288693,21.65817189
Marzo,19:00,26.5776808,22.58488459,22.36119198
Marzo,19:15,26.66821304,22.72234156,20.63461953
Marzo,19:30,26.42694613,22.16331063,19.50018406
Marzo,19:45,25.68888168,23.20220383,20.9745497
Marzo,20:00,25.31002412,23.8898649,22.09235335
Marzo,07:00,20,21.71720281,21.95834201
Marzo,07:15,20.30747261,22.55316114,20.51084279
Marzo,07:30,20.40311815,23.52953211,22.45074729
Marzo,07:45,20.97935525,23.20724757,21.62131166
Marzo,08:00,21.53353534,24.13824761,23.44211057
Marzo,08:15,21.48843125,23.23278452,22.64714016
Marzo,08:30,22.42746213,22.69760509,21.55771813
Marzo,08:45,22.22862776,23.04338142,23.27750665
Marzo,09:00,23.28564685,22.79575288,21.24335335
Marzo,09:15,23.19648997,23.63235373,22.25836412
Marzo,09:30,23.68877392,22.39918254,20.91938659
Marzo,09:45,23.54693521,23.52934377,20.91368057
Marzo,10:00,23.96668557,22.97229759,21.55155732
Marzo,10:15,24.30993306,23.9138517,21.51602517
Marzo,10:30,25.4359288,22.28443082,21.18949779
Marzo,10:45,25.46990499,24.47575831,21.40132235
Marzo,11:00,25.57797253,22.2588191,21.43446938
Marzo,11:15,26.02991038,23.81255766,21.39601793
Marzo,11:30,25.7145635,24.00699039,22.16581928
Marzo,11:45,26.69358665,23.70380892,21.5221422
Marzo,12:00,26.20938297,22.8265642,21.46515754
Marzo,12:15,27.50379614,23.63366803,21.96474391
Marzo,12:30,26.72994864,24.04816418,21.72369491
Marzo,12:45,28.25599029,24.49856221,22.48634643
Marzo,13:00,27.36384839,23.73243838,21.22709404
Marzo,13:15,27.51436241,24.43733118,22.00290201
Marzo,13:30,27.17460909,23.66662181,22.09137229
Marzo,13:45,28.30411736,23.90916043,21.97752008
Marzo,14:00,28.45168438,22.7552968,21.35805111
Marzo,14:15,27.88376871,24.79345088,22.63797818
Marzo,14:30,28.03360813,24.74564447,22.29110139
Marzo,14:45,27.92419691,23.21233486,21.86746714
Marzo,15:00,27.56076267,23.91802902,21.55313935
Marzo,15:15,28.02110853,23.64687853,21.88720136
Marzo,15:30,28.53717256,23.7291419,22.25674547
Marzo,15:45,28.12372488,24.91203689,22.39280547
Marzo,16:00,28.34970994,24.29769082,21.70104659
Marzo,16:15,27.23053951,23.91716075,21.91513802
Marzo,16:30,27.47568164,23.61126295,20.51781775
Marzo,16:45,27.92301921,23.74319376,21.58457242
Marzo,17:00,27.38837789,23.35171798,20.77587095
Marzo,17:15,26.71060925,23.0072347,20.53070315
Marzo,17:30,27.46623188,24.65372206,22.30233143
Marzo,17:45,26.51109286,24.79219089,21.72668073
Marzo,18:00,25.95551276,23.33905441,22.02517214
Marzo,18:15,26.11641514,23.22771573,20.90650203
Marzo,18:30,25.79785214,24.79692724,22.22250021
Marzo,18:45,25.66011328,24.91199494,22.95829108
Marzo,19:00,26.19841006,23.38093584,21.71322229
Marzo,19:15,25.88106452,22.27212967,20.85791162
Marzo,19:30,25.07346657,24.80690726,22.40145349
Marzo,19:45,24.86340933,24.46526562,22.07735445
Marzo,20:00,24.95359257,23.04140109,21.23263864
Marzo,07:00,20,22.04562008,20.97030518
Marzo,07:15,20,23.06886111,22.69293852
Marzo,07:30,20,22.08478232,21.59523238
Marzo,07:45,20.31890193,21.88499586,21.62261475
Marzo,08:00,20.6337095,23.46814741,20.74439929
Marzo,08:15,20.05928852,22.54137975,20.63916121
Marzo,08:30,21.02984682,23.42077187,19.66168621
Marzo,08:45,22.20454695,22.4743416,21.56879594
Marzo,09:00,21.81645353,21.51303882,20.58671741
Marzo,09:15,22.91075907,22.41568537,22.14057363
Marzo,09:30,23.5149214,22.81936032,20.64491399
Marzo,09:45,25.90278399,22.86164233,20.03599512
Marzo,10:00,23.46451594,22.93966989,21.59881358
Marzo,10:15,25.21147022,23.574195,22.80520173
Marzo,10:30,25.07751833,22.87182491,20.82330112
Marzo,10:45,25.32031298,22.46192439,21.25385292
Marzo,11:00,25.92676158,24.02716542,21.28326957
Marzo,11:15,25.90847598,23.70690799,21.93021248
Marzo,11:30,25.35948485,22.44884552,21.0216442
Marzo,11:45,26.15463363,22.66705071,20.67985306
Marzo,12:00,27.25790974,22.80156703,21.66675054
Marzo,12:15,27.40461812,23.46268081,21.37898414
Marzo,12:30,27.84933592,22.80205307,21.15840645
Marzo,12:45,28.35682956,24.50591461,22.67241606
Marzo,13:00,28.78392945,23.3170424,21.31443508
Marzo,13:15,29.46156055,22.93359278,19.99330973
Marzo,13:30,28.45790185,23.15093734,19.99834732
Marzo,13:45,28.81878064,24.30424137,22.17935515
Marzo,14:00,28.64837412,23.92043577,21.91579319
Marzo,14:15,36.68429497,23.37919731,21.37220505
Marzo,14:30,28.36270535,22.91249592,20.5161058
Marzo,14:45,28.71761426,23.18243394,20.80603927
Marzo,15:00,29.33642368,23.21564789,20.42956644
Marzo,15:15,28.50661709,24.00987082,22.09748294
Marzo,15:30,28.44627816,23.81659654,22.08974491
Marzo,15:45,28.02631703,23.85752288,21.13289526
Marzo,16:00,28.9239072,23.52347625,20.77113164
Marzo,16:15,28.83916578,23.35499207,21.47245691
Marzo,16:30,27.70747283,22.82991628,21.10607665
Marzo,16:45,28.03883575,22.97828317,21.10281606
Marzo,17:00,27.42160372,24.19072141,22.16797849
Marzo,17:15,27.91695937,24.67007731,22.05639875
Marzo,17:30,26.9784871,24.38821159,22.11801696
Marzo,17:45,27.06651729,24.40478682,22.89635323
Marzo,18:00,27.15707018,23.3773381,21.74200301
Marzo,18:15,26.51841856,24.20171137,21.98579506
Marzo,18:30,26.30518782,23.43391808,22.61048046
Marzo,18:45,25.20547604,24.05048748,22.77427762
Marzo,19:00,25.93717391,23.89418087,22.03124236
Marzo,19:15,25.42740035,23.3496223,22.11874725
Marzo,19:30,25.6606156,24.13694573,21.93965357
Marzo,19:45,25.45220569,23.90215861,21.0645119
Marzo,20:00,24.24496724,22.59927834,20.83912003
Marzo,07:00,22.3793729,22.12027359,21.53793597
Marzo,07:15,22.15946415,23.36976494,21.84255688
Marzo,07:30,23.07164318,23.24729734,21.57392597
Marzo,07:45,23.13150001,24.05599516,23.11403648
Marzo,08:00,23.93258583,22.21502107,20.5799105
Marzo,08:15,24.42918164,22.85170629,20.73747958
Marzo,08:30,24.22652719,22.53975204,21.15087225
Marzo,08:45,23.66070991,23.70913432,21.5641524
Marzo,09:00,24.37396195,23.12110775,22.42737975
Marzo,09:15,24.22807055,23.34929571,22.0300607
Marzo,09:30,25.22066372,23.46210321,21.61220262
Marzo,09:45,24.09178159,22.0508507,20.32196677
Marzo,10:00,24.73647501,23.64381757,21.86387172
Marzo,10:15,24.92311577,21.95240711,21.40809056
Marzo,10:30,25.65362925,22.73937015,21.73507569
Marzo,10:45,25.40751132,23.30573278,21.81816359
Marzo,11:00,26.03288287,23.13254897,21.38535439
Marzo,11:15,26.44111491,24.55748602,23.24676032
Marzo,11:30,26.98439105,23.38056091,22.39035249
Marzo,11:45,27.12209999,25.44444087,23.08724048
Marzo,12:00,26.27908508,24.98779267,22.49201924
Marzo,12:15,26.74665173,23.99209621,21.32626445
Marzo,12:30,26.71774588,23.2345464,20.37159188
Marzo,12:45,27.27552571,24.47661577,22.30816691
Marzo,13:00,27.28193671,24.29760174,21.66225152
Marzo,13:15,27.09152572,24.76337406,21.59337718
Marzo,13:30,28.01663807,24.08013369,22.12147692
Marzo,13:45,27.26008923,23.93724955,21.48251844
Marzo,14:00,27.16006944,23.44045738,22.48424355
Marzo,14:15,28.09595827,24.50683701,22.40320815
Marzo,14:30,27.192482,24.32663862,22.32439236
Marzo,14:45,28.38355485,23.43542133,21.26709058
Marzo,15:00,27.36077825,23.80491624,21.2572722
Marzo,15:15,28.27367168,23.58186485,20.85791945
Marzo,15:30,27.50257612,22.16379674,20.62728485
Marzo,15:45,28.030512,24.30746352,21.21840014
Marzo,16:00,27.77601759,22.86769085,21.02664995
Marzo,16:15,27.1087223,22.7383117,20.61688088
Marzo,16:30,27.76358614,24.80228042,22.35022641
Marzo,16:45,27.27082158,23.08879743,21.00135057
Marzo,17:00,27.60228544,24.66054169,21.49897397
Marzo,17:15,26.770277,24.36498676,21.69951897
Marzo,17:30,26.74939945,23.34991606,22.555246
Marzo,17:45,26.31225718,22.52339148,21.02822983
Marzo,18:00,26.78002666,23.97075306,21.88970333
Marzo,18:15,25.80901544,22.36720149,20.66938792
Marzo,18:30,26.44616646,24.6268195,22.00566646
Marzo,18:45,26.14098472,24.06480634,21.21950423
Marzo,19:00,25.69413986,23.43335733,20.38232272
Marzo,19:15,26.69464799,22.85969877,20.04088025
Marzo,19:30,25.88208588,24.28819401,21.67754848
Marzo,19:45,25.35490046,22.5652396,20.46822557
Marzo,20:00,24.98976847,22.98324726,21.47047991
Marzo,07:00,21.23466395,22.55172237,21.0923784
Marzo,07:15,20.7991067,23.80130089,21.75191031
Marzo,07:30,21.15414001,22.13170192,21.86360341
Marzo,07:45,22.45962573,22.6661976,21.31256025
Marzo,08:00,22.70787933,21.8684655,21.49213857
Marzo,08:15,23.00133981,23.22803393,21.72903405
Marzo,08:30,23.13197081,21.87077087,20.65278051
Marzo,08:45,23.75041993,23.99520181,20.54887763
Marzo,09:00,24.17284186,24.12089502,22.35556837
Marzo,09:15,25.36783677,23.20918884,21.61008583
Marzo,09:30,25.05385883,22.73235992,20.48510658
Marzo,09:45,25.72855225,24.01656041,22.16381393
Marzo,10:00,25.95867308,23.94476414,21.93077625
Marzo,10:15,26.31454027,23.2238674,20.20041429
Marzo,10:30,26.77237605,21.59530338,19.61696782
Marzo,10:45,27.67841491,23.77572999,22.20461273
Marzo,11:00,27.94123557,22.96705719,21.32043617
Marzo,11:15,27.87899021,23.28682019,20.87245211
Marzo,11:30,28.41290784,24.31910847,21.59562265
Marzo,11:45,28.61644721,23.34736993,16.00273272
Marzo,12:00,28.00251729,23.88725475,21.72604072
Marzo,12:15,29.19178268,22.76105496,20.26657837
Marzo,12:30,29.24797777,24.32764579,21.73632399
Marzo,12:45,28.75884501,24.57076305,22.0437877
Marzo,13:00,29.51672328,23.47888243,21.18543705
Marzo,13:15,29.48907136,23.16341755,21.35107289
Marzo,13:30,29.64705885,23.76282539,21.74032196
Marzo,13:45,30.73252895,23.70649499,22.11999052
Marzo,14:00,30.31170706,23.50634599,21.38335973
Marzo,14:15,30.59748161,24.37172445,21.72840324
Marzo,14:30,30.77228344,24.29247661,21.88209843
Marzo,14:45,29.81153565,23.7070994,21.99493537
Marzo,15:00,30.66573949,22.99526005,21.89231801
Marzo,15:15,31.10123477,24.37372463,21.97637675
Marzo,15:30,30.50106819,23.40898288,20.90869434
Marzo,15:45,30.70325571,24.46840545,21.66457498
Marzo,16:00,30.59321788,23.71601351,21.68520454
Marzo,16:15,30.00090956,23.70352561,21.85120295
Marzo,16:30,30.6674168,24.28722563,21.95147968
Marzo,16:45,28.91107905,24.39069893,21.25981977
Marzo,17:00,28.94876823,23.76721166,21.02505572
Marzo,17:15,30.05983447,23.23801034,21.17533364
Marzo,17:30,29.36649172,24.20665198,21.16184431
Marzo,17:45,29.38040035,24.76738346,21.98309087
Marzo,18:00,28.89725609,23.1936264,21.5147607
Marzo,18:15,28.97317675,23.43584109,20.63938312
Marzo,18:30,27.85244489,24.44361644,21.85156881
Marzo,18:45,27.78543,23.80040561,21.97376243
Marzo,19:00,28.25379876,23.12734454,19.63808224
Marzo,19:15,27.96852107,22.81155941,21.39589232
Marzo,19:30,27.40483551,22.52464013,20.82549526
Marzo,19:45,26.55951021,23.05038571,20.47676756
Marzo,20:00,26.99373821,24.28475626,22.44614658
Marzo,07:00,22.89821016,23.95802757,22.6592137
Marzo,07:15,22.77334416,23.21599423,21.60337919
Marzo,07:30,23.34212087,22.71591694,21.60324615
Marzo,07:45,23.51473567,23.3847917,22.24076023
Marzo,08:00,22.85063431,23.08826532,22.40507221
Marzo,08:15,23.14866911,23.70924007,21.80630647
Marzo,08:30,24.11661633,23.24118551,21.03613839
Marzo,08:45,23.380275,22.34080161,21.45782587
Marzo,09:00,24.65421493,24.90311917,22.26041653
Marzo,09:15,24.43938392,22.67039952,20.51663416
Marzo,09:30,24.72538105,22.58608276,21.57496897
Marzo,09:45,24.73905636,23.81351739,21.72898092
Marzo,10:00,25.26585838,23.03911453,20.89855433
Marzo,10:15,25.68746408,23.00050304,19.89362565
Marzo,10:30,25.92794915,22.64281109,21.51942894
Marzo,10:45,26.10153359,23.6021152,20.32311901
Marzo,11:00,25.38176452,23.9045586,21.53056003
